Row Label,County,Maintained,Registered Voters,Repealed,Times Blank Voted,Times Counted,Times Over Voted
M-V 05-0697,KI,209,673,133,43,385,0
NAPOLEON,KI,201,505,84,39,324,0
SEA 37-1607,KI,129,524,64,34,227,0
SEA 36-1720,KI,199,622,54,34,287,0
SEA 36-1721,KI,151,529,66,29,246,0
MORRIS,KI,164,736,148,47,359,0
SEA 36-1723,KI,175,431,49,28,252,0
SEA 36-1724,KI,150,315,34,23,207,0
SEA 36-1725,KI,114,372,49,26,189,0
SEA 36-1726,KI,132,387,48,34,214,0
SEA 36-1727,KI,171,382,38,30,239,0
KIR 45-2489,KI,159,559,89,47,295,0
SEA 36-1729,KI,109,231,23,15,147,0
M-V 05-3322,KI,88,382,77,24,189,0
AMES LAKE,KI,225,810,146,74,445,0
FAIRHAVEN,KI,234,808,150,55,439,0
GRIZZLY,KI,181,653,130,42,353,0
QUARTERMASTER,KI,127,342,65,37,229,0
AUB 47-0045,KI,148,674,180,23,351,0
SEA 36-1695,KI,196,475,74,50,320,0
SHL 32-0558,KI,81,310,30,27,138,0
BACUS,KI,131,443,111,29,271,0
BEL 48-3143,KI,110,377,56,36,202,0
AUB 30-3477,KI,26,203,38,1,65,0
AUB 30-3476,KI,35,264,47,4,86,0
MOUNT SI,KI,88,274,56,22,166,0
BEL 48-3144,KI,154,481,87,33,274,0
BEL 41-3140,KI,97,286,49,26,172,0
SEA 43-3230,KI,200,626,59,50,309,0
NEW 41-0248,KI,98,380,60,22,180,0
SHL 32-1053,KI,125,364,74,28,227,0
SEA 36-2163,KI,124,289,31,21,176,0
SEA 36-2162,KI,183,373,43,33,259,0
SEA 36-2161,KI,212,460,45,47,304,0
SEA 36-2167,KI,137,327,46,28,211,0
SEA 36-2166,KI,157,336,34,40,231,0
SEA 36-2165,KI,103,240,36,31,170,0
ROSE,KI,152,409,94,34,280,0
SEA 36-2168,KI,228,520,61,45,334,0
KIR 45-1040,KI,229,783,148,56,433,0
BEL 41-0206,KI,189,729,114,41,344,0
SHL 32-0888,KI,72,264,43,27,142,0
SEA 43-2544,KI,342,887,124,71,537,0
SEA 36-3496,KI,224,671,63,41,328,0
DUV 45-3481,KI,228,692,135,37,400,0
DOCKTON,KI,284,696,108,54,446,0
AUB 47-2839,KI,223,692,159,48,430,0
SEA 37-1907,KI,295,657,85,52,432,0
SEA 37-1906,KI,204,427,41,35,280,0
BUR 33-1189,KI,123,639,124,36,283,0
SEA 37-1902,KI,156,339,39,29,224,0
SEA 37-1901,KI,107,260,34,22,163,0
SEA 37-1900,KI,139,355,36,17,192,0
RNT 11-3575,KI,162,600,114,42,318,0
SAM 45-2726,KI,130,479,95,53,278,0
KIR 48-0615,KI,175,542,92,40,307,0
SAM 41-2973,KI,253,723,113,68,434,0
SEA 43-2547,KI,150,461,38,16,204,0
KEN 33-3174,KI,175,652,111,29,315,0
M-I 41-3655,KI,124,457,81,53,258,0
SHL 32-1168,KI,130,466,84,32,246,0
MICHAEL,KI,195,582,104,54,353,0
SEA 43-2546,KI,136,324,23,17,176,0
SEA 46-2328,KI,81,299,45,21,147,0
TANNER,KI,167,695,138,38,343,0
SNQ 05-3667,KI,113,451,83,28,224,0
RNT 11-3683,KI,76,320,42,10,128,0
SYLVAN,KI,161,744,155,20,336,0
SEA 43-2550,KI,107,342,33,17,157,0
BOT 01-3398,KI,190,656,100,60,350,0
SEA 37-1585,KI,153,358,42,38,233,0
CLEVELAND,KI,121,344,63,27,212,1
BEL 41-0815,KI,77,405,50,28,155,0
KEN 47-3579,KI,45,273,44,11,100,0
CROSS,KI,190,511,91,47,328,0
LFP 46-0734,KI,211,575,98,40,349,0
SEA 43-1345,KI,189,424,41,44,274,0
AUB 47-3456,KI,163,795,111,31,305,0
IDA,KI,61,260,67,18,146,0
DES 33-2626,KI,126,331,115,31,272,0
DES 33-2627,KI,110,347,99,20,229,0
DES 33-2625,KI,104,434,101,26,231,0
DES 33-2623,KI,96,333,93,36,225,0
CAMELOT,KI,86,479,103,22,211,0
KIR 01-0356,KI,328,816,119,69,516,0
RNT 37-3650,KI,88,474,83,33,204,0
SEA 43-2543,KI,118,313,17,18,153,0
ENM 31-0413,KI,164,655,149,50,363,0
RED 48-3134,KI,100,351,52,29,181,0
ENM 31-0410,KI,133,644,134,30,297,0
ENM 31-0417,KI,83,249,48,12,143,0
ENM 31-0416,KI,214,695,130,58,402,0
ENM 31-0415,KI,64,259,63,15,142,0
ENM 31-0419,KI,98,480,110,23,231,0
ENM 31-0418,KI,131,565,157,34,322,0
AUB 31-0058,KI,93,290,63,16,172,0
SEA 34-1425,KI,133,292,28,24,185,0
SEA 34-1424,KI,135,436,47,28,210,0
SEA 34-1427,KI,92,269,41,30,163,0
SEA 34-1426,KI,117,294,36,33,186,0
SEA 37-2861,KI,177,391,45,21,243,0
SEA 34-1420,KI,246,668,83,56,385,0
SEA 34-1423,KI,136,338,47,22,205,0
SEA 34-1422,KI,139,354,44,33,216,0
DES 33-2394,KI,127,407,97,47,271,0
DES 33-2395,KI,62,263,73,27,162,0
SEA 34-1429,KI,105,252,36,17,158,0
SEA 34-1428,KI,96,252,48,19,163,0
WOD 45-2734,KI,175,583,104,48,328,1
RNT 11-0404,KI,149,598,103,29,281,0
SEA 43-1348,KI,227,555,38,52,317,0
SEA 37-1648,KI,195,695,92,40,327,0
SEA 37-1629,KI,126,527,66,29,221,0
RED 48-3391,KI,262,704,99,43,404,0
LFP 46-1089,KI,194,554,77,50,321,0
KMR 46-3594,KI,99,322,42,14,155,0
KMR 46-3592,KI,126,396,49,15,190,0
KEN 47-3408,KI,55,374,70,16,141,0
SEA 37-3673,KI,179,563,73,25,277,0
SEA 37-3672,KI,157,426,48,20,225,0
FREEDOM,KI,182,726,166,30,378,0
KEN 47-3402,KI,167,669,134,21,322,0
KIR 45-2924,KI,155,718,123,44,322,0
ISS 05-3145,KI,234,895,118,54,406,0
MARGERY,KI,187,762,129,44,360,0
AVONDALE,KI,105,293,37,27,169,0
SEA 43-1776,KI,254,673,77,44,375,0
SEA 32-2211,KI,168,606,100,43,311,0
SEA 32-2210,KI,182,610,108,84,374,0
SEA 46-2360,KI,98,469,64,40,202,0
SEA 46-2361,KI,125,359,57,24,206,0
SEA 32-2215,KI,356,805,120,59,535,0
BEL 41-2429,KI,296,836,96,57,449,0
SEA 32-2217,KI,215,754,140,66,421,0
FAIRVILLE,KI,166,575,99,33,298,0
SEA 32-2218,KI,184,666,103,45,332,0
SEA 46-2369,KI,130,419,95,37,262,0
BUR 34-0824,KI,123,577,131,18,272,0
RNT 11-0539,KI,84,475,78,16,178,0
COV 47-3279,KI,177,713,108,57,342,0
BOT 45-3620,KI,32,149,23,8,63,0
FOREST,KI,163,572,107,42,313,1
DILWORTH,KI,174,438,62,41,277,0
SEA 43-1869,KI,193,465,50,27,270,0
LYNN,KI,102,433,84,28,214,0
ISS 05-2929,KI,189,562,95,57,341,0
TUK 11-3233,KI,95,457,63,20,178,0
BEL 48-0154,KI,91,258,50,16,157,0
BEL 48-0156,KI,173,659,130,51,354,0
BEL 48-0151,KI,132,409,63,37,232,0
BEL 48-0153,KI,86,314,58,16,160,0
MIL 30-3146,KI,165,659,143,53,361,0
SEA 43-3497,KI,144,532,48,26,218,0
BEL 48-0159,KI,145,533,98,30,273,0
SEA 43-1274,KI,138,302,41,37,216,0
RED 48-2449,KI,167,518,88,35,290,0
RED 48-2448,KI,184,544,99,33,316,0
ISS 41-2605,KI,144,434,63,33,240,0
ISS 41-2602,KI,189,817,143,47,379,0
JOVITA,KI,102,454,104,26,232,0
BEL 41-2556,KI,257,656,73,48,378,0
ISS 41-2977,KI,84,397,37,16,137,0
FED 30-3028,KI,105,510,122,23,250,0
