Row Label,PrecinctCode,County,Registered Voters,Eddie Yoon,Charles W. Johnson
EVERETT  50,23821254,SN,NULL,68,163
EVERETT  51,23821255,SN,NULL,46,174
EVERETT  53,23821256,SN,NULL,45,195
EVERETT  54,23821257,SN,NULL,53,165
EVERETT  55,23821258,SN,NULL,25,44
EVERETT  67,23821287,SN,NULL,73,137
EVERETT  69,23821288,SN,NULL,52,170
EVERETT  73,23821289,SN,NULL,92,155
EVERETT  76,23821290,SN,NULL,55,145
TULALIP 1,23821327,SN,NULL,69,200
TULALIP 2,23821328,SN,NULL,67,164
EVERETT  60,23821346,SN,NULL,70,161
TULALIP 3,23821365,SN,NULL,74,172
EVERETT   5,23821394,SN,NULL,77,136
EVERETT   7,23821395,SN,NULL,43,74
EVERETT   9,23821396,SN,NULL,96,261
EVERETT  10,23821397,SN,NULL,79,99
EVERETT  23,23821398,SN,NULL,14,36
EVERETT  30,23821399,SN,NULL,82,207
EVERETT  46,23821401,SN,NULL,60,122
EVERETT  47,23821402,SN,NULL,72,166
EVERETT  58,23821403,SN,NULL,5,23
EVERETT  59,23821404,SN,NULL,69,119
EVERETT  68,23821408,SN,NULL,103,211
EVERETT  70(*),23821409,SN,NULL,0,0
EVERETT  71,23821410,SN,NULL,58,73
EVERETT  72,23821411,SN,NULL,48,75
EVERETT  74,23821412,SN,NULL,49,93
EVERETT  80,23821413,SN,NULL,102,178
EVERETT  81,23821414,SN,NULL,46,84
TULALIP 4,23821440,SN,NULL,83,182
EVERETT  85,23821449,SN,NULL,60,115
EVERETT  87,23821450,SN,NULL,54,96
EVERETT  88,23821451,SN,NULL,57,179
EVERETT  89,23821452,SN,NULL,66,124
EVERETT  90,23821453,SN,NULL,28,44
TULALIP 5,23821510,SN,NULL,40,130
TULALIP 6,23821558,SN,NULL,45,78
EVERETT  62,23821617,SN,NULL,48,125
EVERETT  63,23821618,SN,NULL,67,119
EVERETT  75,23821619,SN,NULL,49,109
EVERETT  78,23821620,SN,NULL,33,85
EVERETT  86,23821623,SN,NULL,67,153
EVERETT  77,23821645,SN,NULL,43,151
EVERETT  82,23821662,SN,NULL,53,123
EVERETT  93,23821695,SN,NULL,53,100
EVERETT  94,23821696,SN,NULL,58,84
PRIEST POINT,23824098,SN,NULL,45,108
MILLARD,23824169,SN,NULL,39,109
HAT ISLAND,23824267,SN,NULL,4,23
SHELTON,23824269,SN,NULL,93,235
TYEE,23824441,SN,NULL,92,150
BOEING,23824445,SN,NULL,65,135
COHO,23824561,SN,NULL,26,81
SPENCER(*),23824593,SN,NULL,0,0
CHATHAM,23824752,SN,NULL,13,38
SYLVAN,23854756,SN,NULL,9,6
ARLINGTON  1,23911049,SN,NULL,45,180
ARLINGTON  2,23911050,SN,NULL,51,128
ARLINGTON  3,23911051,SN,NULL,65,139
ARLINGTON  4,23911130,SN,NULL,109,275
ARLINGTON  5,23911386,SN,NULL,74,255
MARYSVILLE 18,23911468,SN,NULL,77,233
ARLINGTON  6,23911498,SN,NULL,65,207
ARLINGTON  7,23911499,SN,NULL,78,231
ARLINGTON  8,23911518,SN,NULL,56,193
ARLINGTON  9,23911569,SN,NULL,57,213
ARLINGTON 10,23911570,SN,NULL,98,232
ARLINGTON 11,23911574,SN,NULL,31,102
ARLINGTON 12,23911636,SN,NULL,52,139
ARLINGTON 13,23911643,SN,NULL,84,231
ARLINGTON 14,23911661,SN,NULL,59,141
MARYSVILLE 33(*),23911680,SN,NULL,0,0
ARLINGTON 15,23911686,SN,NULL,31,65
ARLINGTON 16,23911687,SN,NULL,44,127
MARYSVILLE 44,23911737,SN,NULL,96,241
MARYSVILLE 45,23911738,SN,NULL,85,226
MARYSVILLE 52,23911745,SN,NULL,94,217
MARYSVILLE 53,23911746,SN,NULL,52,118
MARYSVILLE 54,23911747,SN,NULL,68,209
ARLINGTON 17(*),23911751,SN,NULL,0,0
PACKWOOD,23914020,SN,NULL,31,110
EDGECOMB,23914023,SN,NULL,57,168
ALMA,23914151,SN,NULL,7,26
RONCREST,23914360,SN,NULL,28,81
MARYSVILLE  5,24411428,SN,NULL,92,230
MARYSVILLE 16,24411466,SN,NULL,68,248
MARYSVILLE 19,24411494,SN,NULL,74,143
MARYSVILLE 21,24411540,SN,NULL,91,296
MARYSVILLE 22,24411541,SN,NULL,86,256
MARYSVILLE 23,24411542,SN,NULL,94,252
MARYSVILLE 24,24411543,SN,NULL,54,167
MARYSVILLE 14,24411628,SN,NULL,99,230
MARYSVILLE 12,24411676,SN,NULL,71,187
MARYSVILLE 30,24411677,SN,NULL,88,196
MARYSVILLE 31,24411678,SN,NULL,117,254
MARYSVILLE 34,24411701,SN,NULL,62,145
MARYSVILLE 55,24411748,SN,NULL,50,123
EBEY,24424001,SN,NULL,5,22
WHALEBACK,24424019,SN,NULL,5,12
EASTMONT,24424126,SN,NULL,48,139
FIRGROVE,24424528,SN,NULL,57,130
SILVER LAKE,24444074,SN,NULL,69,162
DUMAS,24444285,SN,NULL,60,180
HOLIDAY,24444294,SN,NULL,29,94
HILTONS LAKE,24454086,SN,NULL,67,194
RIVERCREST,24454172,SN,NULL,46,125
TOWER,24454197,SN,NULL,66,181
VILLE,24454198,SN,NULL,23,68
JORDAN,24454295,SN,NULL,135,261
LANTERN,24454341,SN,NULL,65,189
SLIVER(*),24454591,SN,NULL,0,0
GLEN ACRES(*),24454698,SN,NULL,0,0
EDMONDS  1,72131101,SN,NULL,51,213
EDMONDS  2,72131102,SN,NULL,53,224
EDMONDS  3,72131103,SN,NULL,70,236
EDMONDS  4,72131104,SN,NULL,53,206
EDMONDS  5,72131105,SN,NULL,65,117
EDMONDS  7,72131107,SN,NULL,88,252
EDMONDS  8,72131108,SN,NULL,82,280
EDMONDS  9,72131109,SN,NULL,49,144
EDMONDS 10,72131110,SN,NULL,68,257
EDMONDS 13,72131111,SN,NULL,73,239
EDMONDS 17,72131127,SN,NULL,58,173
EDMONDS 22,72131147,SN,NULL,52,211
EDMONDS 23,72131148,SN,NULL,74,264
EDMONDS 28,72131155,SN,NULL,71,199
EDMONDS 29,72131156,SN,NULL,85,204
EDMONDS 30,72131157,SN,NULL,75,145
EDMONDS 31,72131158,SN,NULL,80,205
EDMONDS 32,72131159,SN,NULL,65,188
EDMONDS 33,72131160,SN,NULL,60,176
EDMONDS 34,72131161,SN,NULL,53,223
EDMONDS 35,72131162,SN,NULL,44,175
EDMONDS 36,72131163,SN,NULL,53,201
EDMONDS 37,72131164,SN,NULL,57,199
EDMONDS 21,72131390,SN,NULL,95,269
EDMONDS 24,72131391,SN,NULL,54,150
EDMONDS 26,72131392,SN,NULL,56,143
EDMONDS 38,72131393,SN,NULL,57,258
EDMONDS 39,72131447,SN,NULL,81,262
EDMONDS 46,72131524,SN,NULL,118,328
EDMONDS 51,72131565,SN,NULL,69,194
EDMONDS 11,72131694,SN,NULL,82,224
EDMONDS  6,73231106,SN,NULL,76,264
EDMONDS 14,73231112,SN,NULL,58,137
EDMONDS 15,73231113,SN,NULL,68,141
EDMONDS 16,73231114,SN,NULL,69,128
EDMONDS 18,73231132,SN,NULL,73,184
EDMONDS 19,73231133,SN,NULL,103,188
EDMONDS 25,73231153,SN,NULL,77,171
EDMONDS 27,73231154,SN,NULL,60,160
WOODWAY 1,73231173,SN,NULL,54,204
WOODWAY 2,73231174,SN,NULL,41,129
EDMONDS 12,73231389,SN,NULL,43,123
EDMONDS 40,73231500,SN,NULL,68,183
EDMONDS 41,73231511,SN,NULL,45,153
EDMONDS 42,73231512,SN,NULL,55,151
EDMONDS 43,73231513,SN,NULL,83,224
EDMONDS 44,73231514,SN,NULL,57,201
EDMONDS 45,73231523,SN,NULL,63,165
EDMONDS 47,73231525,SN,NULL,35,110
EDMONDS 48,73231562,SN,NULL,70,181
EDMONDS 49,73231563,SN,NULL,52,180
EDMONDS 50,73231564,SN,NULL,68,116
EDMONDS 52,73231577,SN,NULL,62,157
HOLLY,73234099,SN,NULL,69,201
ROB,73234143,SN,NULL,47,133
SUMMIT,73234149,SN,NULL,59,172
ANN,73234176,SN,NULL,58,153
CHAPEL,73234182,SN,NULL,56,131
